program,year,last_name,full_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
"The Center, NGA",1988,Crinson,"Crinson, Mark",Mark,Q49117,Predoctoral Fellow,,NA
"The Center, NGA",1988,Thomas,"Thomas, Christopher",Christopher,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1988,Davis,"Davis, John",John,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",1988,Antliff,"Antliff, Robert Mark",Robert Mark,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1988,Galizzi,"Galizzi, Alessandra",Alessandra,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1988,Frank,"Frank, Isabelle",Isabelle,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1988,Egami,"Egami, Yasushi",Yasushi,Q1153094,Visiting Senior Fellow,,NA
"The Center, NGA",1988,Wuttke,"Wuttke, Dieter",Dieter,Q707272,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Smyth,"Smyth, Craig Hugh",Craig Hugh,Q13371,Professor,,NA
"The Center, NGA",1987,Alexander,"Alexander, Margaret A.",Margaret A.,Q182973,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Bordini,"Bordini, Silvia",Silvia,Q209344,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Gheorghiu,"Gheorghiu, Dragos",Dragos,Q19660,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Chrościcki,"Chrościcki, Juliusz A.",Juliusz A.,Q144488,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Filedt Kok,"Kok, Jan Piet Filedt",Jan Piet,Q190804,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Horat,"Horat, Heinz",Heinz,Q127328906,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Abou-El-Haj,"Abou-El-Haj, Barbara",Barbara,Q863813,Senior Fellow,,NA
"The Center, NGA",1987,Eisler,"Eisler, Colin",Colin,Q49210,Senior Fellow,,NA
"The Center, NGA",1987,Nylander,"Nylander, Carl R. G.",Carl R. G.,Q3803836,Senior Fellow,,NA
"The Center, NGA",1987,Silk,"Silk, Gerald",Gerald,Q1420239,Senior Fellow,,NA
"The Center, NGA",1987,Cohen,"Cohen, Jean-Louis",Jean-Louis,Q54807489,Senior Fellow,,NA
"The Center, NGA",1987,Searing,"Searing, Helen",Helen,Q49204,Senior Fellow,,NA
"The Center, NGA",1987,Wegener,"Wegener, Wendy",Wendy,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1987,Thomas,"Thomas, Thelma",Thelma,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1987,Lajer-Burcharth,"Lajer-Burcharth, Ewa",Ewa,Q1024543,Predoctoral Fellow,,NA
"The Center, NGA",1987,Kilian,"Kilian, Jennifer",Jennifer,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1987,Gottlieb,"Gottlieb, Marc",Marc,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1987,Weiss,"Weiss, Jeffrey",Jeffrey,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1987,Schroth,"Schroth, Sarah",Sarah,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1987,Ottani Cavina,"Ottani Cavina, Anna",Anna,Q131262,Visiting Senior Fellow,,NA
"The Center, NGA",1987,Lillich,"Lillich, Meredith Parsons",Meredith Parsons,Q617433,Senior Fellow,,NA
"The Center, NGA",1986,Gowing,"Gowing, Lawrence Burnett",Lawrence Burnett,Q270920,Professor,,NA
"The Center, NGA",1986,Behrendt,"Behrendt, Stephen C.",Stephen C.,Q1353679,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Humfrey,"Humfrey, Peter",Peter,Q216273,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Langhorne,"Langhorne, Elizabeth",Elizabeth,Q7191541,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Lavalle,"Lavalle, Denis",Denis,Q384602,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Bury,"Bury, Michael",Michael,Q160302,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Fagiolo,"Fagiolo, Marcello",Marcello,Q820887,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Folda,"Folda, Jaroslav T.",Jaroslav T.,Q192334,Visiting Senior Fellow,,NA
"The Center, NGA",1986,van der Marck,"van der Marck, Jan",Jan,Q1201549,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Métraux,"Métraux, Guy Paul R.",Guy Paul R.,Q849751,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Mylonas,"Mylonas, Paul M.",Paul M.,Q414014,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Sekula,"Sekula, Allan",Allan,Q1026827,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Van Zanten,"Van Zanten, David",David,Q309350,Visiting Senior Fellow,,NA
"The Center, NGA",1986,Klein,"Klein, Cecelia F.",Cecelia F.,Q174710,Senior Fellow,,NA
"The Center, NGA",1986,Michelson,"Michelson, Annette",Annette,Q49210,Senior Fellow,,NA
"The Center, NGA",1986,McCrory,"McCrory, Martha A.",Martha A.,Q193727,Senior Fellow,,NA
"The Center, NGA",1986,Ridgway,"Ridgway, Brunilde Sismondo",Brunilde Sismondo,Q995265,Senior Fellow,,NA
"The Center, NGA",1986,Silver,"Silver, Larry",Larry,Q309350,Senior Fellow,,NA
"The Center, NGA",1986,Nees,"Nees, Lawrence",Lawrence,Q1068072,Senior Fellow,,NA
"The Center, NGA",1986,Zuidema,"Zuidema, R. Tom",R. T.,Q457281,Senior Fellow,,NA
"The Center, NGA",1986,Tise,"Tise, Suzanne",Suzanne,Q235034,Predoctoral Fellow,,NA
"The Center, NGA",1986,Moyano,"Moyano, Steven",Steven,Q309350,Predoctoral Fellow,,NA
"The Center, NGA",1986,Willette,"Willette, Thomas",Thomas,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1986,Brown,"Brown, Elizabeth",Elizabeth,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",1986,Leduc,"Leduc, Annette",Annette,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1985,Kubler,"Kubler, George Alexander",George Alexander,Q49112,Professor,,NA
"The Center, NGA",1985,Dacos Crifò,"Dacos Crifò, Nicole",Nicole,Q574606,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Hiesinger,"Hiesinger, Ulrich",Ulrich,Q1345,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Holcomb,"Holcomb, Adele M.",Adele M.,Q3551383,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Barr-Sharrar,"Barr-Sharrar, Beryl",Beryl,Q60,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Bettagno,"Bettagno, Alessandro",Alessandro,Q1435690,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Brandt,"Brandt, Kathleen Weil-Garris",Kathleen Weil-Garris,Q49210,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Feist,"Feist, Peter Heinz",Peter Heinz,Q49738,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Rosenfeld,"Rosenfeld, Myra Nan",Myra Nan,Q340,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Russell,"Russell, Margarita Anna",Margarita Anna,Q27085974,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Smith,"Smith, Christine",Christine,Q664344,Visiting Senior Fellow,,NA
"The Center, NGA",1985,Gardner,"Gardner, Stephen",Stephen,Q13371,Senior Fellow,,NA
"The Center, NGA",1985,Hawes,"Hawes, Louis",Louis,Q6608367,Senior Fellow,,NA
"The Center, NGA",1985,Netherly,"Netherly, Patricia",Patricia,Q15142,Senior Fellow,,NA
"The Center, NGA",1985,Spector,"Spector, Jack J.",Jack J.,Q499451,Senior Fellow,,NA
"The Center, NGA",1985,Yegül,"Yegül, Fikret K.",Fikret K.,Q263064,Senior Fellow,,NA
"The Center, NGA",1985,Rosen,"Rosen, Jeffrey H.",Jeffrey H.,Q309350,Predoctoral Fellow,,NA
"The Center, NGA",1985,Marshall,"Marshall, Louise",Louise,Q49117,Predoctoral Fellow,,NA
"The Center, NGA",1985,Leja,"Leja, Michael",Michael,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1985,Jarzombek,"Jarzombek, Mark",Mark,Q49108,Predoctoral Fellow,,NA
"The Center, NGA",1985,Chong,"Chong, Alan",Alan,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1985,Lee,"Lee, Mary Alice",Mary Alice,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1985,Bohrer,"Bohrer, Frederick Nathaniel",Frederick Nathaniel,Q131252,Predoctoral Fellow,checked,NA
"The Center, NGA",1985,Streicher,"Streicher, Elizabeth",Elizabeth,Q49088,Predoctoral Fellow,checked,NA
"The Center, NGA",1985,Lowenthal,"Lowenthal, Anne Walter",Anne Walter,Q167733,Visiting Senior Fellow,,NA
"The Center, NGA",1984,Mitchell,"Mitchell, Charles",Charles,Q995265,Professor,,NA
"The Center, NGA",1984,Onians,"Onians, John Browning",John Browning,Q1045828,Visiting Senior Fellow,,NA
"The Center, NGA",1984,Rosenauer,"Rosenauer, Artur",Artur,Q165980,Visiting Senior Fellow,,NA
"The Center, NGA",1984,Shestack,"Shestack, Alan",Alan,Q1568434,Visiting Senior Fellow,,NA
"The Center, NGA",1984,Stich,"Stich, Sidra",Sidra,Q2916280,Visiting Senior Fellow,,NA
"The Center, NGA",1984,Frinta,"Frinta, Mojmir Svatopluk",Mojmir Svatopluk,Q1780816,Senior Fellow,,NA
"The Center, NGA",1984,Powers,"Powers, Martin",Martin,Q174710,Senior Fellow,,NA
"The Center, NGA",1984,Snow,"Snow, Edward A.",Edward A.,Q842909,Senior Fellow,,NA
"The Center, NGA",1984,Trexler,"Trexler, Richard C.",Richard C.,Q863813,Senior Fellow,,NA
"The Center, NGA",1984,Kieven,"Kieven, Elisabeth",Elisabeth,Q339759,Senior Fellow,,NA
"The Center, NGA",1984,Kolve,"Kolve, V. A.",V. A.,Q213439,Senior Fellow,,NA
"The Center, NGA",1984,Pinto,"Pinto, John A.",John A.,Q49204,Senior Fellow,,NA
"The Center, NGA",1984,Testa,"Testa, Judith",Judith,Q131252,Predoctoral Fellow,,NA
"The Center, NGA",1984,Reese,"Reese, Carol McMichael",Carol McMichael,Q49213,Predoctoral Fellow,,NA
"The Center, NGA",1984,Gillerman,"Gillerman, David",David,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1984,Consagra,"Consagra, Francesca",Francesca,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",1984,Butts,"Butts, Barbara",Barbara,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1984,Cohen,"Cohen, Sarah R.",Sarah R.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1984,Newman,"Newman, Sasha",Sasha,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1984,Cooper,"Cooper, Tracy",Tracy,Q21578,Predoctoral Fellow,checked,NA
"The Center, NGA",1984,Alexander,"Alexander, Jonathan J. G.",Jonathan J. G.,Q230899,Senior Fellow,,NA
"The Center, NGA",1984,Cropper,"Cropper, Elizabeth",Elizabeth,Q1420239,Senior Fellow,,NA
"The Center, NGA",1983,Verdier,"Verdier, Philippe M.",Philippe M.,Q392189,Professor,,NA
"The Center, NGA",1983,ffolliott,"ffolliott, Sheila",Sheila,Q1411222,Visiting Senior Fellow,,NA
"The Center, NGA",1983,Kirsch,"Kirsch, Edith W.",Edith W.,Q1111261,Visiting Senior Fellow,,NA
"The Center, NGA",1983,Scheller,"Scheller, Robert W.",Robert W.,Q214341,Visiting Senior Fellow,,NA
"The Center, NGA",1983,Goodman-Soellner,"Goodman-Soellner, Elise",Elise,Q80465345,Visiting Senior Fellow,,NA
"The Center, NGA",1983,Stange,"Stange, Maren",Maren,Q6781349,Visiting Senior Fellow,,NA
"The Center, NGA",1983,Hagopian van Buren,"Hagopian van Buren, Anne",Anne,Q49120,Senior Fellow,,NA
"The Center, NGA",1983,Irwin,"Irwin, John C.",John C.,Q213322,Senior Fellow,,NA
"The Center, NGA",1983,Reese,"Reese, Thomas F.",Thomas F.,Q49213,Senior Fellow,,NA
"The Center, NGA",1983,Rhyne,"Rhyne, Charles S.",Charles S.,Q1140775,Senior Fellow,,NA
"The Center, NGA",1983,Spear,"Spear, Richard E.",Richard E.,Q616591,Senior Fellow,,NA
"The Center, NGA",1983,Lane,"Lane, Barbara Miller",Barbara Miller,Q995265,Senior Fellow,,NA
"The Center, NGA",1983,Weisberg,"Weisberg, Gabriel P.",Gabriel P.,Q235034,Senior Fellow,,NA
"The Center, NGA",1983,Nichols,"Nichols, Lawrence W.",Lawrence W.,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1983,Licht,"Licht, Jennifer",Jennifer,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1983,Johns,"Johns, Christopher",Christopher,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1983,Fischer,"Fischer, Katherine Fraser",Katherine Fraser,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1983,Crimp,"Crimp, Douglas",Douglas,Q1024543,Predoctoral Fellow,,NA
"The Center, NGA",1983,Wolk,"Wolk, Linda",Linda,Q230492,Predoctoral Fellow,checked,NA
"The Center, NGA",1983,Docherty,"Docherty, Linda",Linda,Q192334,Predoctoral Fellow,checked,NA
"The Center, NGA",1983,Arensberg,"Arensberg, Susan MacMillan",Susan MacMillan,Q193727,Predoctoral Fellow,checked,NA
"The Center, NGA",1983,Hamburger,"Hamburger, Jeffrey F.",Jeffrey F.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1982,Bony,"Bony, Jean V.",Jean V.,Q168756,Professor,,NA
"The Center, NGA",1982,Wethey,"Wethey, Harold Edwin",Harold Edwin,Q230492,Professor,,NA
"The Center, NGA",1982,Barral i Altet,"Barral i Altet, Xavier",Xavier,Q459026,Visiting Senior Fellow,,NA
"The Center, NGA",1982,Higdon,"Higdon, Elizabeth",Elizabeth,Q168751,Visiting Senior Fellow,,NA
"The Center, NGA",1982,Kopp,"Kopp, Anatole",Anatole,Q1194988,Visiting Senior Fellow,,NA
"The Center, NGA",1982,Lawner,"Lawner, Lynne",Lynne,Q60,Visiting Senior Fellow,,NA
"The Center, NGA",1982,Garms,"Garms, Jörg",Jörg,Q127606273,Visiting Senior Fellow,,NA
"The Center, NGA",1982,McKim-Smith,"McKim-Smith, Gridley",Gridley,Q995265,Visiting Senior Fellow,,NA
"The Center, NGA",1982,Cikovsky Jr.,"Cikovsky Jr., Nicolai",Nicolai,Q1190812,Senior Fellow,,NA
"The Center, NGA",1982,Farwell,"Farwell, Beatrice",Beatrice,Q263064,Senior Fellow,,NA
"The Center, NGA",1982,Gowans,"Gowans, Alan",Alan,Q1458113,Senior Fellow,,NA
"The Center, NGA",1982,Damisch,"Damisch, Hubert H.",Hubert H.,Q273518,Senior Fellow,,NA
"The Center, NGA",1982,Morganstern,"Morganstern, Anne McGee",Anne McGee,Q309331,Senior Fellow,,NA
"The Center, NGA",1982,Neff,"Neff, Amy L.",Amy L.,Q1150105,Senior Fellow,,NA
"The Center, NGA",1982,Srinivasan,"Srinivasan, Doris M.",Doris M.,Q501785,Senior Fellow,,NA
"The Center, NGA",1982,Warlick,"Warlick, M. E.",M. E.,Q503415,Predoctoral Fellow,,NA
"The Center, NGA",1982,Rautman,"Rautman, Marcus L.",Marcus L.,Q6608367,Predoctoral Fellow,,NA
"The Center, NGA",1982,Levesque,"Levesque, Catherine",Catherine,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1982,Carr,"Carr, Dawson W.",Dawson W.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1982,Ballon,"Ballon, Hilary Meg",Hilary Meg,Q49108,Predoctoral Fellow,,NA
"The Center, NGA",1982,Ostrow,"Ostrow, Steven",Steven,Q21578,Predoctoral Fellow,checked,NA
"The Center, NGA",1982,Michie,"Michie, Thomas S.",Thomas S.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1982,MacClintock,"MacClintock, Lucy",Lucy,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1982,Stokes,"Stokes, Charlotte",Charlotte,Q782116,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Brown,"Brown, Frank Edward",Frank Edward,Q463271,Professor,,NA
"The Center, NGA",1981,Dal Co,"Dal Co, Francesco",Francesco,Q727492,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Dodd,"Dodd, Erica",Erica,Q469482,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Fasanelli,"Fasanelli, James",James,Q735049,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Fidell-Beaufort,"Fidell-Beaufort, Madeleine",Madeleine,Q2716043,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Lane,"Lane, Jonathan",Jonathan,Q3891562,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Levin,"Levin, Inabelle",Inabelle,Q168000,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Lillich,"Lillich, Meredith Parsons",Meredith Parsons,Q617433,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Rykwert,"Rykwert, Joseph",Joseph,Q35794,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Stokes,"Stokes, Charlotte",Charlotte,Q782116,Visiting Senior Fellow,,NA
"The Center, NGA",1981,Andersson,"Andersson, Christiane",Christiane,Q49088,Senior Fellow,,NA
"The Center, NGA",1981,Bierman,"Bierman, Irene A.",Irene A.,Q174710,Senior Fellow,,NA
"The Center, NGA",1981,Egami,"Egami, Yasushi",Yasushi,Q3297795,Senior Fellow,,NA
"The Center, NGA",1981,Faries,"Faries, Molly",Molly,Q6608367,Senior Fellow,,NA
"The Center, NGA",1981,Preziosi,"Preziosi, Donald",Donald,Q863813,Senior Fellow,,NA
"The Center, NGA",1981,Sherman,"Sherman, Claire Richter",Claire Richter,Q61,Senior Fellow,,NA
"The Center, NGA",1981,Stafford,"Stafford, Barbara Maria",Barbara Maria,Q131252,Senior Fellow,,NA
"The Center, NGA",1981,Pollak,"Pollak, Martha",Martha,Q49108,Predoctoral Fellow,,NA
"The Center, NGA",1981,Matthies,"Matthies, Andrea L.",Andrea L.,Q863813,Predoctoral Fellow,,NA
"The Center, NGA",1981,Mainardi,"Mainardi, Patricia",Patricia,Q1024543,Predoctoral Fellow,,NA
"The Center, NGA",1981,Lukacher,"Lukacher, Brian",Brian,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1981,Wissman,"Wissman, Fronia E.",Fronia E.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1981,Kelly,"Kelly, Franklin",Franklin,Q1068072,Predoctoral Fellow,checked,NA
"The Center, NGA",1981,Joplin,"Joplin, Anita",Anita,Q168756,Predoctoral Fellow,checked,NA
"The Center, NGA",1981,Barnes,"Barnes, Susan J.",Susan J.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1981,Gowans,"Gowans, Alan",Alan,Q391028,Senior Fellow,,NA
"The Center, NGA",1981,Goodman-Soellner,"Goodman-Soellner, Elise",Elise,Q80465345,Visiting Senior Fellow,,NA
"The Center, NGA",1980,Von Simson,"Von Simson, Otto",Otto,Q153006,Professor,,NA
"The Center, NGA",1980,Ettlinger,"Ettlinger, Leopold David",Leopold David,Q168756,Professor,,NA
"The Center, NGA",1980,Krauss,"Krauss, Rosalind",Rosalind,Q1446181,Senior Fellow,,NA
"The Center, NGA",1980,Crouch,"Crouch, Dora P.",Dora P.,Q49211,Senior Fellow,,NA
"The Center, NGA",1980,Guenther,"Guenther, Peter",Peter,Q1472358,Visiting Senior Fellow,,NA
"The Center, NGA",1980,Karpinski,"Karpinski, Caroline",Caroline,Q61,Visiting Senior Fellow,,NA
"The Center, NGA",1980,Roethlisberger,"Roethlisberger, Marcel",Marcel,Q503473,Visiting Senior Fellow,,NA
"The Center, NGA",1980,Hindman,"Hindman, Sandra",Sandra,Q309350,Senior Fellow,,NA
"The Center, NGA",1980,Moxey,"Moxey, Keith",Keith,Q213439,Senior Fellow,,NA
"The Center, NGA",1980,Steel,"Steel, David H.",David H.,Q995265,Predoctoral Fellow,,NA
"The Center, NGA",1980,Licka,"Licka, Charles",Charles,Q219563,Predoctoral Fellow,,NA
"The Center, NGA",1980,Chewning,"Chewning, Jay A.",Jay A.,Q49108,Predoctoral Fellow,,NA
"The Center, NGA",1980,Brusati,"Brusati, Celeste",Celeste,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1980,Shackelford,"Shackelford, George T. M.",George T. M.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1979,Harrison,"Harrison, Jefferson C.",Jefferson C.,Q213439,Predoctoral Fellow,checked,NA
"The Center, NGA",1979,Heckscher,"Heckscher, William Sebastian",William Sebastian,Q168751,Professor,,NA
"The Center, NGA",1979,Ward,"Ward, Roger",Roger,Q734266,Predoctoral Fellow,,NA
"The Center, NGA",1979,Shapiro,"Shapiro, Michael E.",Michael E.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1979,Morgan (Grasselli),"Morgan (Grasselli), Margaret P.",Margaret P.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1979,Lindsay,"Lindsay, Suzanne Glover",Suzanne Glover,Q995265,Predoctoral Fellow,,NA
"The Center, NGA",1979,Lewis,"Lewis, Nelda",Nelda,Q168756,Predoctoral Fellow,,NA
"The Center, NGA",1979,Alchermes,"Alchermes, Joseph Donella",Joseph Donella,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1979,Farquhar,"Farquhar, James Douglas",James Douglas,Q735049,Predoctoral Fellow,,NA
"The Center, NGA",1978,Hamilton,"Hamilton, George Heard",George Heard,Q49166,Professor,,NA
"The Center, NGA",1978,Wilson,"Wilson, Jean",Jean,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",1978,Smith (Podles),"Smith (Podles), Mary",Mary,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1978,Rose,"Rose, Laura",Laura,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1978,Lochhead,"Lochhead, Ian J.",Ian J.,Q492467,Predoctoral Fellow,,NA
"The Center, NGA",1978,Brooks,"Brooks, Perry B.",Perry B.,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1978,Bonito,"Bonito, Virginia Anne",Virginia Anne,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1978,Adcock,"Adcock, Craig",Craig,Q49115,Predoctoral Fellow,,NA
"The Center, NGA",1978,Kaufman,"Kaufman, Edward N.",Edward N.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1977,Heydenreich,"Heydenreich, Ludwig Heinrich",Ludwig Heinrich,Q55044,Professor,,NA
"The Center, NGA",1977,Mongan,"Mongan, Agnes",Agnes,Q13371,Professor,,NA
"The Center, NGA",1977,Walsh,"Walsh, Barbara B.",Barbara B.,Q6608367,Predoctoral Fellow,,NA
"The Center, NGA",1977,Strom,"Strom, Deborah",Deborah,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1977,Robinson,"Robinson, William W.",William W.,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1977,Maines,"Maines, Robert Clark",Robert Clark,Q739627,Predoctoral Fellow,,NA
"The Center, NGA",1977,Levine,"Levine, David A.",David A.,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1977,Greenough,"Greenough, Sarah",Sarah,Q1190812,Predoctoral Fellow,,NA
"The Center, NGA",1977,Radke,"Radke, Gary M.",Gary M.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1977,Silver,"Silver, Larry",Larry,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1976,Lotz,"Lotz, Wolfgang",Wolfgang,Q339759,Professor,,NA
"The Center, NGA",1976,Walker,"Walker, Dean",Dean,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1976,Wagner,"Wagner, Anne M.",Anne,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1976,Smith,"Smith, Jeffrey Chipps",Jeffrey Chipps,Q49088,Predoctoral Fellow,,NA
"The Center, NGA",1976,Sohm,"Sohm, Philip L.",Philip L.,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",1976,Poulet,"Poulet, Anne",Anne,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1976,Kettering,"Kettering, Alison M.",Alison M.,Q1378320,Predoctoral Fellow,,NA
"The Center, NGA",1976,Brauer,"Brauer, Barbara S.",Barbara S.,Q238101,Predoctoral Fellow,,NA
"The Center, NGA",1976,Sutton,"Sutton, Peter C.",Peter C.,Q49112,Predoctoral Fellow,checked,NA
"The Center, NGA",1975,Watson,"Watson, Francis J. B.",Francis J. B.,Q1327919,Professor,,NA
"The Center, NGA",1975,Ruda,"Ruda, H. Jeffrey",H. Jeffrey,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1975,Porter,"Porter, Vicki Gwen",Vicki Gwen,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",1975,Naumann,"Naumann, Otto",Otto,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1975,Moser,"Moser, Joann",Joann,Q838330,Predoctoral Fellow,,NA
"The Center, NGA",1975,Klukas,"Klukas, Arnold",Arnold,Q235034,Predoctoral Fellow,,NA
"The Center, NGA",1975,Keim,"Keim, Estela P.",Estela P.,Q131252,Predoctoral Fellow,,NA
"The Center, NGA",1975,Boucher,"Boucher, Bruce",Bruce,Q734266,Predoctoral Fellow,,NA
"The Center, NGA",1975,Rosasco,"Rosasco, Betsy",Betsy,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1974,Waterhouse,"Waterhouse, Ellis Kirkham",Ellis Kirkham,Q7152454,Professor,,NA
"The Center, NGA",1974,Seltzer,"Seltzer, Alexander",Alexander,Q863813,Predoctoral Fellow,,NA
"The Center, NGA",1974,Saunders,"Saunders, Eleanor A.",Eleanor A.,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1974,Peatross,"Peatross, C. Ford",C. Ford,Q192334,Predoctoral Fellow,,NA
"The Center, NGA",1974,Luchs,"Luchs, Alison",Alison,Q193727,Predoctoral Fellow,,NA
"The Center, NGA",1974,Kuretsky,"Kuretsky, Susan",Susan,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1974,Cohen,"Cohen, Beth",Beth,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1974,Adams,"Adams, Robert N.",Robert N.,Q49210,Predoctoral Fellow,,NA
"The Center, NGA",1974,Kaufmann,"Kaufmann, Thomas DaCosta",Thomas DaCosta,Q13371,Predoctoral Fellow,checked,NA
"The Center, NGA",1973,De Vries,"De Vries, Ary Bob",Ary Bob,Q221092,Professor,,NA
"The Center, NGA",1973,Vikan,"Vikan, Gary",Gary,Q21578,Predoctoral Fellow,,NA
"The Center, NGA",1973,Schaefer,"Schaefer, Scott",Scott,Q995265,Predoctoral Fellow,,NA
"The Center, NGA",1973,Marter,"Marter, Joan M.",Joan M.,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1973,Gurney,"Gurney, George",George,Q1068072,Predoctoral Fellow,,NA
"The Center, NGA",1973,Connors,"Connors, Joseph James",Joseph James,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1973,Bialler,"Bialler, Nancy",Nancy,Q49112,Predoctoral Fellow,,NA
"The Center, NGA",1973,Alderman,"Alderman, John Robert",John Robert,Q13371,Predoctoral Fellow,,NA
"The Center, NGA",1973,Levenson,"Levenson, Jay A.",Jay A.,Q49210,Predoctoral Fellow,checked,NA
"The Center, NGA",1972,Nordenfalk,"Nordenfalk, Carl A. J.",Carl A. J.,Q35794,Professor,,NA
